year,player,pff_id
2023,Jairus Mack,136
2023,Moochie Dixon,287
2023,Ray Davis,202
2023,DJ Thomas-Jones,288
2023,Jameson Tucker,141
2023,Nick Cenacle,180
2023,Chuck Montgomery,214
2023,Woody Marks,227
2023,Joshua Nicholson,284
2023,Bradley Rozner,248
2023,Devaughn Mortimer,209
2023,Dash Luke,209
2023,Elijah Smoot,206
2023,Tauskie Dove,218
2023,Kay'Ron Lynch-Adams,216
2023,DJ Collins,248
2023,BJ Alexander,165
2023,Ay'Jaun Marshall,114
2023,Joshua Hardeman,182
2023,JR Wilson,335
2023,Luke Doty,289
2023,Jyzaiah Rockwell,281
2023,Demie Sumo-Karngbaye,202
2023,Trey Cooley,176
2023,Amin Hassan,237
2023,Quaterrius Tolbert,209
2023,Anthony Brown-Stephens,202
2023,Chip Trayanum,260
2023,Duece Jones,241
2023,Solo Vaipulu,180
2023,Monte Watkins,242
2023,Trayv'on Culbert,207
2023,DJ Rogers,305
2023,Brock Lampe,254
2023,Jordan Mosley,227
2023,Decorion Temple,134
2023,Calvin Johnson II,256
2023,Joshua Fleeks,238
2023,Fredrick Moore,222
2023,EJ Wilson Jr.,306
2023,Jovoni Johnson-McCray,275
2023,Malachi Riley,109
2023,Markel Fortenberry,206
2023,Juwaun Price,304
2023,Kyrese White,329
2023,Marquis Taliulu Montgomery,130
2023,Chauncey Magwood,323
2023,Ja'Quavion Fraziars,163
2023,Landan Brown,281
2023,Jake Orlando,126
2023,Reggie Virgil,221
2023,Aidan Mizell,163
2023,Jay Ducker,218
2023,JeyQuan Smith,327
2023,Hahsaun Wilson,136
2023,Joey Bearns III,136
2023,Dee Williams,307
2023,Leon Neal Jr.,341
2023,Frank Covey IV,256
2023,Josh Beetham,222
2023,Austin Terry,120
2023,Reggie Fleurima,256
2023,Cam Vaughn,196
2023,DeAndre Moore Jr.,311
2023,J.C. Sivley,321
2023,Aramoni Rhone,259
2023,Michael Bittner,307
2023,Shelton Sampson Jr.,211
2023,Roger Walters,136
2023,Ronan Hanafin,140
2023,Jalen Vanderbosch,316
2023,Charlie Gordinier,121
2023,Kyle McNamara,330
2023,Antonio Ferguson,156
2023,Makhail Wood,160
2023,Cole Pruett,341
2023,Kejuan Bullard Jr.,285
2023,Que'Sean Brown,154
2023,Colin O'Connor,237
2023,Veshe Daniyan,114
2023,Keith Wheeler II,320
2023,Nick Elksnis,289
2023,Jacob Bostick,192
2023,Cael Vanderbush,192
2023,Richard Rocquemore,251
2023,Jason Thompson,300
2023,Ryder MacGillivray,329
2023,Branden Ganashamoorthy,341
2023,Scott Isacks III,163
2023,Logan Compton,182
2023,Malik Armstrong,254
2023,Caleb Ryan,206
2023,Shawn Miller,187
2023,Dallan Wright,196
2023,Bill Davis,207
2023,Blake Gunter,319
2023,Tyler Griffin,323
2023,Charlie Norman,209
2023,Logan Tanner,284
2023,Fabian France,237
2023,Cam'ron Barfield,121
2023,David Adolph,260
2023,Javieon Butler,296
2023,Don Munnerlyn,316
2023,Ben Rollins,289
2023,Dom Henry,128
2023,Patrick Overmyer,331
2023,Malik Agbo,311
2023,Magnus Geers,241
2023,Misun Kelley,140
2023,Paul Billups II,245
2023,AJ Szymanski,215
2023,Braeden Wisloski,215
2023,Grayson Tempest,320
2023,Jeremiah Gradowitz,239
2023,Elijah Boyd,330
2023,Judah Ezinwa,330
2023,John Barr,209
2023,Treymon Echols,201
2023,Taeshaun Lyons,340
2023,Clyde Curry,113
2023,Tristan Wiley,209
2023,Tyler Evans,343
2023,Bradley Schlom,324
2023,Drayden Dickmann,275
2023,Antwaan Mays,214
2023,Antoine Sullivan,169
2023,Ismael Cisse,300
2023,Montrel Hatten Jr.,265
2023,Myles Alston,263
2023,Camron Heard,262
2023,Trey Weary,307
2023,Shemar Kirk,220
2023,Cort Halsey,245
2023,Luby Maurice Jr.,166
2023,Dylan Redmon,166
2023,Lonnie Adkism,281
2023,Conner Noah,239
2023,Jake Godfrey,241
2023,Nasjzae Bryant-Lelei,180
2023,David Crossan,114
2023,Akalea Kapono,237
2023,Lucas Flores,330
2023,Pearson Baldwin,196
