Link,Name,Pos,Year,College,RAS,Alltime RAS
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27894&ovl=Western+Michigan"">Link</a>",Anthony Sambucci,WR,2025,Western Michigan,6.82,6.82
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29060&ovl=North+Carolina"">Link</a>",Lewis McCollum,WR,2025,North Carolina,6.82,6.82
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27426&ovl=Kansas"">Link</a>",Quentin Skinner,WR,2025,Kansas,6.8,6.8
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28248&ovl=Saskatchewan"">Link</a>",Daniel Wiebe,WR,2025,Saskatchewan,6.77,6.77
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28049&ovl=Oklahoma+State"">Link</a>",Rashod Owens,WR,2025,Oklahoma State,6.71,6.71
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29606&ovl=William+Mary"">Link</a>",Hollis Mathis,WR,2025,William & Mary,6.7,6.7
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29169&ovl=Emporia+State"">Link</a>",Tyler Kahnmann,WR,2025,Emporia State,6.68,6.68
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27409&ovl=Lions"">Link</a>",Dominic Lovett,WR,2025,Georgia,6.66,6.66
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27433&ovl=Syracuse"">Link</a>",Jackson Meeks,WR,2025,Syracuse,6.65,6.65
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28433&ovl=Boston+College"">Link</a>",Dino Tomlin,WR,2025,Boston College,6.62,6.62
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29648&ovl=Jacksonville+State"">Link</a>",Perry Carter,WR,2025,Jacksonville State,6.61,6.61
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29539&ovl=UTEP"">Link</a>",Trey Goodman,WR,2025,UTEP,6.6,6.6
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29239&ovl=San+Jose+State"">Link</a>",Justin Lockhart,WR,2025,San Jose State,6.59,6.59
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28840&ovl=Louisville"">Link</a>",Ahmari Higgins-Bruce,WR,2025,Louisville,6.57,6.57
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28409&ovl=Arkansas+State"">Link</a>",Adam Jones,WR,2025,Arkansas State,6.57,6.57
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29646&ovl=Louisiana+Monroe"">Link</a>",Davon Wells,WR,2025,Louisiana Monroe,6.55,6.55
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28045&ovl=Kansas+State"">Link</a>",Dante Cephas,WR,2025,Kansas State,6.54,6.54
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29464&ovl=Texas+State"">Link</a>",Jaden Williams,WR,2025,Texas State,6.5,6.5
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29267&ovl=Southern+Methodist"">Link</a>",Moochie Dixon,WR,2025,Southern Methodist,6.43,6.43
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29792&ovl=Albany"">Link</a>",Seven McGee,WR,2025,Albany,6.42,6.42
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29342&ovl=International"">Link</a>",Joachim Trouabal,WR,2025,International,6.42,6.42
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27640&ovl=Vanderbilt"">Link</a>",Quincy Skinner,WR,2025,Vanderbilt,6.37,6.37
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28055&ovl=Utah"">Link</a>",Money Parks,WR,2025,Utah,6.36,6.36
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27448&ovl=Rams"">Link</a>",Konata Mumpfield,WR,2025,Pittsburgh,6.35,6.35
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27257&ovl=Patriots"">Link</a>",Kyle Williams,WR,2025,Washington State,6.34,6.34
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29244&ovl=Shepherd"">Link</a>",Jeremiah Taylor,WR,2025,Shepherd,6.32,6.32
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29159&ovl=Harding"">Link</a>",Will White,WR,2025,Harding,6.29,6.29
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29498&ovl=Tulane"">Link</a>",Mario Williams,WR,2025,Tulane,6.28,6.28
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29226&ovl=San+Diego+State"">Link</a>",Michael Harrison,WR,2025,San Diego State,6.23,6.23
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28692&ovl=Texas+Southern"">Link</a>",AJ Bennett,WR,2025,Texas Southern,6.22,6.22
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27863&ovl=Rutgers"">Link</a>",Christian Dremel,WR,2025,Rutgers,6.22,6.22
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28205&ovl=Stuttgart+Surge"">Link</a>",Louis (G) Geyer,WR,2025,Stuttgart Surge,6.16,6.16
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27656&ovl=Florida+State"">Link</a>",Ja'Khi Douglas,WR,2025,Florida State,6.13,6.13
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27746&ovl=East+Carolina"">Link</a>",Winston Wright Jr.,WR,2025,East Carolina,6.11,6.11
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28941&ovl=Wisconsin-LaCrosse"">Link</a>",Jack Studer,WR,2025,Wisconsin-LaCrosse,6.11,6.11
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29740&ovl=Augustana"">Link</a>",Jack Fisher,WR,2025,Augustana,6.1,6.1
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29059&ovl=North+Carolina"">Link</a>",JJ Jones,WR,2025,North Carolina,6.09,6.09
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28042&ovl=Kansas"">Link</a>",Trevor Wilson,WR,2025,Kansas,6.08,6.08
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28047&ovl=Kansas+State"">Link</a>",Ty Bowman,WR,2025,Kansas State,6.02,6.02
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28299&ovl=Miami+OH"">Link</a>",Cade McDonald,WR,2025,Miami OH,6.01,6.01
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28497&ovl=Colorado+State+Pueblo"">Link</a>",Taylor Tosches,WR,2025,Colorado State Pueblo,6,6
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27451&ovl=San+Jose+State"">Link</a>",Nick Nash,WR,2025,San Jose State,6,6
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28257&ovl=Colorado+Mines"">Link</a>",Max McLeod,WR,2025,Colorado Mines,5.99,5.99
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27750&ovl=Baylor"">Link</a>",Ketron Jackson Jr.,WR,2025,Baylor,5.98,5.98
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28038&ovl=Baylor"">Link</a>",Hal Presley,WR,2025,Baylor,5.96,5.96
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28691&ovl=Houston+Christian"">Link</a>",Cassell Wiggins,WR,2025,Houston Christian,5.95,5.95
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29500&ovl=Tulane"">Link</a>",Dontae Fleming,WR,2025,Tulane,5.93,5.93
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27662&ovl=South+Carolina"">Link</a>",Gage Larvadain,WR,2025,South Carolina,5.92,5.92
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29721&ovl=South+Dakota"">Link</a>",Carter Bell,WR,2025,South Dakota,5.9,5.9
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27152&ovl=Louisiana+State"">Link</a>",Kyren Lacy,WR,2025,Louisiana State,5.89,5.89
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29361&ovl=49ers"">Link</a>",Junior Bergen,WR,2025,Montana,5.82,5.82
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29698&ovl=Penn+State"">Link</a>",Julian Fleming,WR,2025,Penn State,5.78,5.78
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28070&ovl=Buffalo"">Link</a>",Tadd Barr,WR,2025,Buffalo,5.75,5.75
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29353&ovl=Northwestern+State"">Link</a>",Twon Hines,WR,2025,Northwestern State,5.74,5.74
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27536&ovl=Mississippi"">Link</a>",Antwane Wells,WR,2025,Mississippi,5.74,5.74
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28218&ovl=Alberta"">Link</a>",Kolby Hurford,WR,2025,Alberta,5.71,5.71
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28495&ovl=Colorado+State+Pueblo"">Link</a>",Nigel Mitchell,WR,2025,Colorado State Pueblo,5.7,5.7
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28728&ovl=Indiana"">Link</a>",Ke'Shawn Williams,WR,2025,Indiana,5.62,5.62
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28033&ovl=Arizona"">Link</a>",Montana Lemonious-Craig,WR,2025,Arizona,5.57,5.57
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28750&ovl=Delta+State"">Link</a>",Jalen May,WR,2025,Delta State,5.53,5.53
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28037&ovl=Baylor"">Link</a>",Isaiah Davis,WR,2025,Baylor,5.51,5.51
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27678&ovl=Mississippi+State"">Link</a>",Kelly Akharaiyi,WR,2025,Mississippi State,5.49,5.49
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28520&ovl=Connecticut"">Link</a>",Ezeriah Anderson,WR,2025,Connecticut,5.49,5.49
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27438&ovl=Cincinnati"">Link</a>",Jamoi Mayes,WR,2025,Cincinnati,5.46,5.46
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27371&ovl=Oregon"">Link</a>",Traeshon Holden,WR,2025,Oregon,5.41,5.41
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28940&ovl=South+Florida"">Link</a>",Mike Brown-Stephens,WR,2025,South Florida,5.38,5.38
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27879&ovl=Indiana"">Link</a>",Miles Cross,WR,2025,Indiana,5.37,5.37
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28052&ovl=Texas+Tech"">Link</a>",Drae McCray,WR,2025,Texas Tech,5.35,5.35
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28262&ovl=Northern+Iowa"">Link</a>",Sergio Morancy,WR,2025,Northern Iowa,5.34,5.34
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28725&ovl=Indiana"">Link</a>",Myles Price,WR,2025,Indiana,5.26,5.26
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28966&ovl=Central+Missouri+State"">Link</a>",Zach Patterson,WR,2025,Central Missouri State,5.22,5.22
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28178&ovl=New+Mexico+State"">Link</a>",Kordell David,WR,2025,New Mexico State,5.21,5.21
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=20956&ovl=College"">Link</a>",Average WR,WR,2025,College,5.14,5.14
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28382&ovl=Samford"">Link</a>",DJ Rias,WR,2025,Samford,5.11,5.11
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29439&ovl=Tennessee-Martin"">Link</a>",Zoe Roberts,WR,2025,Tennessee-Martin,5.11,5.11
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28852&ovl=Marshall"">Link</a>",Christian Fitzpatrick,WR,2025,Marshall,5.06,5.06
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29373&ovl=Southern+Mississippi"">Link</a>",Chandler Pittman,WR,2025,Southern Mississippi,5.05,5.05
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28666&ovl=Alma"">Link</a>",Devon Frenchko,WR,2025,Alma,5.04,5.04
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27580&ovl=Eastern+Washington"">Link</a>",Efton Chism III,WR,2025,Eastern Washington,5.02,5.02
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28088&ovl=Tulsa"">Link</a>",Kamdyn Benjamin,WR,2025,Tulsa,5.02,5.02
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29758&ovl=Hawaii"">Link</a>",Steven McBride,WR,2025,Hawaii,5,5
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29115&ovl=Lake+Forest"">Link</a>",AJ Jackson,WR,2025,Lake Forest,4.98,4.98
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29412&ovl=Delaware+Valley"">Link</a>",Nahsir Morgan,WR,2025,Delaware Valley,4.97,4.97
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29790&ovl=Albany"">Link</a>",Jamal Cooney,WR,2025,Albany,4.95,4.95
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29546&ovl=Vanderbilt"">Link</a>",Loic Fouonji,WR,2025,Vanderbilt,4.88,4.88
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29331&ovl=International"">Link</a>",Aaron Sexton,WR,2025,International,4.88,4.88
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28397&ovl=Appalachian+State"">Link</a>",Christian Horn,WR,2025,Appalachian State,4.87,4.87
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29098&ovl=Illinois+College"">Link</a>",Collin Brunstein,WR,2025,Illinois College,4.84,4.84
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29507&ovl=Oklahoma+Baptist"">Link</a>",Darius Martin,WR,2025,Oklahoma Baptist,4.79,4.79
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28036&ovl=Baylor"">Link</a>",Monaray Baldwin,WR,2025,Baylor,4.77,4.77
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29024&ovl=Concordia-Nebraska"">Link</a>",Austin Jablonski,WR,2025,Concordia-Nebraska,4.74,4.74
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28075&ovl=Buffalo"">Link</a>",JJ Jenkins,WR,2025,Buffalo,4.73,4.73
